stock_code,category_code,year,quarter,data
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_232,2023,3,-18983698
VNM,BS_232,2023,4,-19420654
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,-18983698
VNM,BS_232,2023,4,-19420654
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,-18983698
VNM,BS_232,2023,4,-19420654
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,-18983698
VNM,BS_232,2023,4,-19420654
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_232,2023,3,-18983698
VNM,BS_232,2023,4,-19420654
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,-18983698
VNM,BS_232,2023,4,-19420654
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,-18983698
VNM,BS_232,2023,4,-19420654
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,-18983698
VNM,BS_232,2023,4,-19420654
VNM,BS_232,2024,1,-19875961
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_224,2023,3,0
VNM,BS_224,2023,4,0
VNM,BS_224,2024,1,0
VNM,BS_224,2022,3,0
VNM,BS_224,2022,4,0
VNM,BS_224,2023,1,0
VNM,BS_224,2023,2,0
VNM,BS_224,2021,3,0
VNM,BS_224,2021,4,0
VNM,BS_224,2022,1,0
VNM,BS_224,2022,2,0
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,28183527
VNM,BS_231,2022,4,28502157
VNM,BS_231,2023,1,28960706
VNM,BS_231,2023,2,29336864
VNM,BS_231,2021,3,27532573
VNM,BS_231,2021,4,27645343
VNM,BS_231,2022,1,27842021
VNM,BS_231,2022,2,28022262
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,28183527
VNM,BS_231,2022,4,28502157
VNM,BS_231,2023,1,28960706
VNM,BS_231,2023,2,29336864
VNM,BS_231,2021,3,0
VNM,BS_231,2021,4,0
VNM,BS_231,2022,1,0
VNM,BS_231,2022,2,0
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,28183527
VNM,BS_231,2022,4,28502157
VNM,BS_231,2023,1,28960706
VNM,BS_231,2023,2,29336864
VNM,BS_231,2021,3,1340363
VNM,BS_231,2021,4,1341664
VNM,BS_231,2022,1,1343788
VNM,BS_231,2022,2,1349383
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,28183527
VNM,BS_231,2022,4,28502157
VNM,BS_231,2023,1,28960706
VNM,BS_231,2023,2,29336864
VNM,BS_231,2021,3,98822
VNM,BS_231,2021,4,98822
VNM,BS_231,2022,1,98822
VNM,BS_231,2022,2,98822
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,0
VNM,BS_231,2022,4,0
VNM,BS_231,2023,1,0
VNM,BS_231,2023,2,0
VNM,BS_231,2021,3,27532573
VNM,BS_231,2021,4,27645343
VNM,BS_231,2022,1,27842021
VNM,BS_231,2022,2,28022262
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,0
VNM,BS_231,2022,4,0
VNM,BS_231,2023,1,0
VNM,BS_231,2023,2,0
VNM,BS_231,2021,3,0
VNM,BS_231,2021,4,0
VNM,BS_231,2022,1,0
VNM,BS_231,2022,2,0
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,0
VNM,BS_231,2022,4,0
VNM,BS_231,2023,1,0
VNM,BS_231,2023,2,0
VNM,BS_231,2021,3,1340363
VNM,BS_231,2021,4,1341664
VNM,BS_231,2022,1,1343788
VNM,BS_231,2022,2,1349383
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,0
VNM,BS_231,2022,4,0
VNM,BS_231,2023,1,0
VNM,BS_231,2023,2,0
VNM,BS_231,2021,3,98822
VNM,BS_231,2021,4,98822
VNM,BS_231,2022,1,98822
VNM,BS_231,2022,2,98822
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,1359301
VNM,BS_231,2022,4,1353423
VNM,BS_231,2023,1,1352526
VNM,BS_231,2023,2,1356137
VNM,BS_231,2021,3,27532573
VNM,BS_231,2021,4,27645343
VNM,BS_231,2022,1,27842021
VNM,BS_231,2022,2,28022262
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,1359301
VNM,BS_231,2022,4,1353423
VNM,BS_231,2023,1,1352526
VNM,BS_231,2023,2,1356137
VNM,BS_231,2021,3,0
VNM,BS_231,2021,4,0
VNM,BS_231,2022,1,0
VNM,BS_231,2022,2,0
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,1359301
VNM,BS_231,2022,4,1353423
VNM,BS_231,2023,1,1352526
VNM,BS_231,2023,2,1356137
VNM,BS_231,2021,3,1340363
VNM,BS_231,2021,4,1341664
VNM,BS_231,2022,1,1343788
VNM,BS_231,2022,2,1349383
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,1359301
VNM,BS_231,2022,4,1353423
VNM,BS_231,2023,1,1352526
VNM,BS_231,2023,2,1356137
VNM,BS_231,2021,3,98822
VNM,BS_231,2021,4,98822
VNM,BS_231,2022,1,98822
VNM,BS_231,2022,2,98822
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,98822
VNM,BS_231,2022,4,98822
VNM,BS_231,2023,1,98822
VNM,BS_231,2023,2,98822
VNM,BS_231,2021,3,27532573
VNM,BS_231,2021,4,27645343
VNM,BS_231,2022,1,27842021
VNM,BS_231,2022,2,28022262
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,98822
VNM,BS_231,2022,4,98822
VNM,BS_231,2023,1,98822
VNM,BS_231,2023,2,98822
VNM,BS_231,2021,3,0
VNM,BS_231,2021,4,0
VNM,BS_231,2022,1,0
VNM,BS_231,2022,2,0
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,98822
VNM,BS_231,2022,4,98822
VNM,BS_231,2023,1,98822
VNM,BS_231,2023,2,98822
VNM,BS_231,2021,3,1340363
VNM,BS_231,2021,4,1341664
VNM,BS_231,2022,1,1343788
VNM,BS_231,2022,2,1349383
VNM,BS_231,2023,3,0
VNM,BS_231,2023,4,0
VNM,BS_231,2024,1,0
VNM,BS_231,2022,3,98822
VNM,BS_231,2022,4,98822
VNM,BS_231,2023,1,98822
VNM,BS_231,2023,2,98822
VNM,BS_231,2021,3,98822
VNM,BS_231,2021,4,98822
VNM,BS_231,2022,1,98822
VNM,BS_231,2022,2,98822
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-17255867
VNM,BS_232,2022,4,-17641790
VNM,BS_232,2023,1,-18095707
VNM,BS_232,2023,2,-18534296
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-17255867
VNM,BS_232,2022,4,-17641790
VNM,BS_232,2023,1,-18095707
VNM,BS_232,2023,2,-18534296
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-17255867
VNM,BS_232,2022,4,-17641790
VNM,BS_232,2023,1,-18095707
VNM,BS_232,2023,2,-18534296
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-17255867
VNM,BS_232,2022,4,-17641790
VNM,BS_232,2023,1,-18095707
VNM,BS_232,2023,2,-18534296
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,0
VNM,BS_232,2023,4,0
VNM,BS_232,2024,1,0
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_227,2023,3,1013283
VNM,BS_227,2023,4,1001132
VNM,BS_227,2024,1,1063914
VNM,BS_227,2022,3,1061598
VNM,BS_227,2022,4,1042841
VNM,BS_227,2023,1,1028895
VNM,BS_227,2023,2,1018880
VNM,BS_227,2021,3,1098770
VNM,BS_227,2021,4,1086503
VNM,BS_227,2022,1,1074915
VNM,BS_227,2022,2,1066131
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,28183527
VNM,BS_231,2022,4,28502157
VNM,BS_231,2023,1,28960706
VNM,BS_231,2023,2,29336864
VNM,BS_231,2021,3,27532573
VNM,BS_231,2021,4,27645343
VNM,BS_231,2022,1,27842021
VNM,BS_231,2022,2,28022262
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,28183527
VNM,BS_231,2022,4,28502157
VNM,BS_231,2023,1,28960706
VNM,BS_231,2023,2,29336864
VNM,BS_231,2021,3,0
VNM,BS_231,2021,4,0
VNM,BS_231,2022,1,0
VNM,BS_231,2022,2,0
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,28183527
VNM,BS_231,2022,4,28502157
VNM,BS_231,2023,1,28960706
VNM,BS_231,2023,2,29336864
VNM,BS_231,2021,3,1340363
VNM,BS_231,2021,4,1341664
VNM,BS_231,2022,1,1343788
VNM,BS_231,2022,2,1349383
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,28183527
VNM,BS_231,2022,4,28502157
VNM,BS_231,2023,1,28960706
VNM,BS_231,2023,2,29336864
VNM,BS_231,2021,3,98822
VNM,BS_231,2021,4,98822
VNM,BS_231,2022,1,98822
VNM,BS_231,2022,2,98822
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,0
VNM,BS_231,2022,4,0
VNM,BS_231,2023,1,0
VNM,BS_231,2023,2,0
VNM,BS_231,2021,3,27532573
VNM,BS_231,2021,4,27645343
VNM,BS_231,2022,1,27842021
VNM,BS_231,2022,2,28022262
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,0
VNM,BS_231,2022,4,0
VNM,BS_231,2023,1,0
VNM,BS_231,2023,2,0
VNM,BS_231,2021,3,0
VNM,BS_231,2021,4,0
VNM,BS_231,2022,1,0
VNM,BS_231,2022,2,0
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,0
VNM,BS_231,2022,4,0
VNM,BS_231,2023,1,0
VNM,BS_231,2023,2,0
VNM,BS_231,2021,3,1340363
VNM,BS_231,2021,4,1341664
VNM,BS_231,2022,1,1343788
VNM,BS_231,2022,2,1349383
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,0
VNM,BS_231,2022,4,0
VNM,BS_231,2023,1,0
VNM,BS_231,2023,2,0
VNM,BS_231,2021,3,98822
VNM,BS_231,2021,4,98822
VNM,BS_231,2022,1,98822
VNM,BS_231,2022,2,98822
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,1359301
VNM,BS_231,2022,4,1353423
VNM,BS_231,2023,1,1352526
VNM,BS_231,2023,2,1356137
VNM,BS_231,2021,3,27532573
VNM,BS_231,2021,4,27645343
VNM,BS_231,2022,1,27842021
VNM,BS_231,2022,2,28022262
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,1359301
VNM,BS_231,2022,4,1353423
VNM,BS_231,2023,1,1352526
VNM,BS_231,2023,2,1356137
VNM,BS_231,2021,3,0
VNM,BS_231,2021,4,0
VNM,BS_231,2022,1,0
VNM,BS_231,2022,2,0
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,1359301
VNM,BS_231,2022,4,1353423
VNM,BS_231,2023,1,1352526
VNM,BS_231,2023,2,1356137
VNM,BS_231,2021,3,1340363
VNM,BS_231,2021,4,1341664
VNM,BS_231,2022,1,1343788
VNM,BS_231,2022,2,1349383
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,1359301
VNM,BS_231,2022,4,1353423
VNM,BS_231,2023,1,1352526
VNM,BS_231,2023,2,1356137
VNM,BS_231,2021,3,98822
VNM,BS_231,2021,4,98822
VNM,BS_231,2022,1,98822
VNM,BS_231,2022,2,98822
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,98822
VNM,BS_231,2022,4,98822
VNM,BS_231,2023,1,98822
VNM,BS_231,2023,2,98822
VNM,BS_231,2021,3,27532573
VNM,BS_231,2021,4,27645343
VNM,BS_231,2022,1,27842021
VNM,BS_231,2022,2,28022262
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,98822
VNM,BS_231,2022,4,98822
VNM,BS_231,2023,1,98822
VNM,BS_231,2023,2,98822
VNM,BS_231,2021,3,0
VNM,BS_231,2021,4,0
VNM,BS_231,2022,1,0
VNM,BS_231,2022,2,0
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,98822
VNM,BS_231,2022,4,98822
VNM,BS_231,2023,1,98822
VNM,BS_231,2023,2,98822
VNM,BS_231,2021,3,1340363
VNM,BS_231,2021,4,1341664
VNM,BS_231,2022,1,1343788
VNM,BS_231,2022,2,1349383
VNM,BS_231,2023,3,1365216
VNM,BS_231,2023,4,1366405
VNM,BS_231,2024,1,1449200
VNM,BS_231,2022,3,98822
VNM,BS_231,2022,4,98822
VNM,BS_231,2023,1,98822
VNM,BS_231,2023,2,98822
VNM,BS_231,2021,3,98822
VNM,BS_231,2021,4,98822
VNM,BS_231,2022,1,98822
VNM,BS_231,2022,2,98822
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-17255867
VNM,BS_232,2022,4,-17641790
VNM,BS_232,2023,1,-18095707
VNM,BS_232,2023,2,-18534296
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-17255867
VNM,BS_232,2022,4,-17641790
VNM,BS_232,2023,1,-18095707
VNM,BS_232,2023,2,-18534296
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-17255867
VNM,BS_232,2022,4,-17641790
VNM,BS_232,2023,1,-18095707
VNM,BS_232,2023,2,-18534296
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-17255867
VNM,BS_232,2022,4,-17641790
VNM,BS_232,2023,1,-18095707
VNM,BS_232,2023,2,-18534296
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,0
VNM,BS_232,2022,4,0
VNM,BS_232,2023,1,0
VNM,BS_232,2023,2,0
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-241593
VNM,BS_232,2021,4,-255160
VNM,BS_232,2022,1,-268873
VNM,BS_232,2022,2,-283252
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-297702
VNM,BS_232,2022,4,-310582
VNM,BS_232,2023,1,-323631
VNM,BS_232,2023,2,-337257
VNM,BS_232,2021,3,-37859
VNM,BS_232,2021,4,-38772
VNM,BS_232,2022,1,-39412
VNM,BS_232,2022,2,-40046
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,-15573149
VNM,BS_232,2021,4,-16025248
VNM,BS_232,2022,1,-16463248
VNM,BS_232,2022,2,-16822024
VNM,BS_232,2023,3,-351933
VNM,BS_232,2023,4,-365273
VNM,BS_232,2024,1,-385285
VNM,BS_232,2022,3,-40680
VNM,BS_232,2022,4,-41228
VNM,BS_232,2023,1,-41734
VNM,BS_232,2023,2,-42240
VNM,BS_232,2021,3,0
VNM,BS_232,2021,4,0
VNM,BS_232,2022,1,0
VNM,BS_232,2022,2,0
VNM,BS_232,2023,3,-351933
