stock_code,year,quarter,AFDAR,AFDATTAR,ALCR,ATDR,BEP,BEPR,CDCR,CFFSTS,CFM,CFOTTE,CIC,CROA,CROFA,CashR,CurrentR,DTAR,DTER,DTTCR,DTTNWR,EBITDA,EQR,ER,FASFR,FCF,FITNRR,FL,GPM,GSR,ICR,LTASFR,LTDCR,LTDTECR,LTDTER,NIM,OPM,PFR,POCOGS,POOE,PSR,QR,ROA,ROE,ROFA,ROI,ROLTOA,ROS,RTPR,RTSR,RTTAR,STDTAR,STDTER,TIE
ABB,2016,0,,-0.0078802052312107,-0.0147385048414335,1.0845547322457765,0.0040998332374152,0.0040998332374152,,-1.098850560600215,0.0131704932908968,-0.4010027779309584,0.1262043941163946,,,1.0227052847700533,1.0227052847700533,0.922037376508708,11.82665917613323,0.922037376508708,12.4584122853229,,-9.54012889789024,0.0779626234912919,6.993199476011371,-2108480.0,0.2385326380687391,0.922037376508708,,1.0845547322457765,0.1145888133993175,4.15001880884917,1.9641218693374165,0.1226821853975956,0.1226821853975956,0.0284121874816924,0.3864838279953967,,,0.234879430298636,,,0.0032770237099948,0.0420332662402117,0.2939470154460953,0.0032770237099948,0.1744388454942436,0.1151819406594413,0.0353212222457886,0.5070487556011648,0.0325674870945879,,,0.1145888133993175
ABB,2017,0,,-0.0089924544633994,-0.0158632662396088,1.0780586794732834,0.0072238914778349,0.0072238914778349,0.0761409910203687,2.22097248974804,-0.0090608921859061,0.9147311577881764,2.744469116193131,0.0704297596358372,6.786504265161482,0.813327335449784,6.403037308582103,0.9275932924992344,12.81087518707336,0.9275932924992344,13.406114672340308,,11.449369522702913,0.0724067075007654,7.465144255698671,5889761.0,0.226942167676641,0.9275932924992344,,1.0780586794732834,0.1902664548858166,4.968302714114614,0.5468445070440047,0.3680680300637941,0.3680680300637941,0.0276661585413984,0.363863419372811,,,0.380795449725152,,,0.0057848313177832,0.0798935833081777,0.5964171245002263,0.0057848313177832,0.3969355067903615,0.1939820778204496,0.0141125513622084,0.1931104467356591,0.0130907079836354,,,0.1902664548858166
ABB,2018,0,,-0.007123228360029,-0.0123143336998494,1.0826957661877088,0.0105404798138819,0.0105404798138819,-0.0215494212923525,-0.6724042250205501,0.2732498293082272,-0.2528639881204195,0.4934391603613818,-0.0199448937935269,-1.97336163282318,1.0321916306458685,4.143617441420241,0.9236204954611676,12.09251925736948,0.9236205056993044,12.84784349062847,,-2.201431777061244,0.0763794934540451,7.281856966371573,-1538606.0,0.3522835134316985,0.9258355843027476,,1.0826957661877088,0.2764574111627163,5.351765998842732,0.4159947554577068,0.4491744333013713,0.4491744333013713,0.0248800261027116,0.3402110194772367,,,0.5561884930673553,,,0.0087732100202485,0.114863422412288,0.8364190126742003,0.0087732100202485,0.6147221585767932,0.305439501703824,0.0267639104331624,0.3706046437423814,0.0247196962147557,,,0.2764574111627163
ABB,2018,3,,-0.0086478063180024,-0.0159195800380196,1.0868347923851924,0.0013799706214863,0.0013799706214863,-0.0125849998612531,-1.6376703234805,1.4078139124823914,-0.146365538226608,-0.0750554645819027,-0.0116269001544457,-1.1513887170058166,0.9289122512460684,5.53735789482035,0.920103043265092,11.51612127503084,0.920103043265092,12.13677106890472,,-8.958841547293703,0.0798969567349079,7.608062065341418,-864720.0,0.178007519397426,0.920103043265092,,1.0868347923851924,0.1268620252495906,5.280385100116062,0.4033762149717776,0.4694875895166501,0.4694875895166501,0.0067118632167031,0.3567908105788316,,,0.3004519367601295,,,0.0013053206727052,0.0163375518423832,0.1242971084125849,0.0013053206727052,0.0862685653208943,0.1827993401641542,0.0246267855515641,1.2575529779743702,0.0226591803318309,,,0.1268620252495906
ABB,2018,4,,-0.007123228360029,-0.0123143336998494,1.0826957661877088,0.0026931598992747,0.0026931598992747,-0.0215494212923525,-2.1940357522427,0.963280517130677,-0.2528639881204195,-0.9357574639841172,-0.0199448937935269,-1.97336163282318,1.0321916306458685,4.143617441420241,0.9236204954611676,12.09251925736948,0.9236205056993044,12.84784349062847,,-8.265789336356866,0.0763794934540451,7.281856966371573,-1538606.0,0.4783080417203119,0.9236204954611676,,1.0826957661877088,0.2699288625902549,5.351765998842732,0.4159947554577068,0.4491744333013713,0.4491744333013713,0.0056844329116781,0.2972037394287096,,,0.4353240293632293,,,0.002336573379684,0.0305916323088714,0.222763890841033,0.002336573379684,0.1637192576397168,0.265435721013635,0.0267639104331624,1.3162714213367552,0.0247196962147557,,,0.2699288625902549
ABB,2019,0,,-0.0071416953939851,-0.0128831303084266,1.0813092684595889,0.0124329129062732,0.0124329129062732,0.1185156803680255,3.351521724631836,0.0025345623292625,1.3431539480925576,3.6072029008458495,0.1095381541757452,11.129001794364653,2.072925961044367,6.968717421121067,0.9248047983761202,12.061171392104884,0.9234371887498184,12.667183173428777,,10.54591850500912,0.0766762007031495,8.268340629735645,10617996.0,0.3692856550236456,0.9248047983761202,,1.0813092684595889,0.3147468146308213,6.08941791396436,0.2030943230029203,0.8085864057463826,0.8085864057463826,0.0271974399868517,0.405798528295535,,,0.6809180215715828,,,0.0097656682678,0.1273624433428519,1.0530760649941069,0.0097656682678,0.7755631440582335,0.3178027331654349,0.0116225850383724,0.153048797603461,0.0107486224130213,,,0.3147468146308213
ABB,2019,1,,-0.0083779456432447,-0.0144842854132991,1.0911875297023603,0.001250425675932,0.001250425675932,0.0501844623566495,5.927519058164942,-0.0093126566812024,0.5754459699517023,5.268905772388127,0.0461782059780784,4.15019750154205,0.7690835125392916,6.174247499719933,0.9164327604373986,10.966413355896869,0.9164327714362956,11.66119930000032,,39.88798407167745,0.0835672275607424,7.071632856600225,4042262.0,0.2345030440919336,0.9164327604373986,,1.0911875297023603,0.1110027924895774,5.252730714131063,0.4304248239100476,0.4423006245855688,0.4423006245855688,0.0074647499594823,0.4107539384901702,,,0.2615734173560462,,,0.0012055867309175,0.0144265493316895,0.1020192602613399,0.0012055867309175,0.0757787787734927,0.148604127185605,0.0147291490478062,0.6965933457454913,0.0134982747207749,,,0.1110027924895774
ABB,2019,2,,-0.006931436487587,-0.0127376603102411,1.0880100374424766,0.0049051888197969,0.0049051888197969,0.0797648931430513,8.401125882433057,0.0050314883114573,0.9041934007085706,8.107263335104307,0.0734917045175683,6.909194998179856,0.6956989884511013,7.8634671741369075,0.9191091677340064,11.362340354116991,0.9191091677340064,12.041253942176333,,15.665972952190138,0.0808908322659934,7.501581709794179,6715764.0,0.2423180624752951,0.9191091677340064,,1.0880100374424766,0.4766476980555573,5.569828183162434,0.2464020987702843,0.7286413254664798,0.7286413254664798,0.008227107969021,0.4966064632310102,,,1.119244451124806,,,0.0046687784369313,0.0577170280753077,0.432969002153406,0.0046687784369313,0.3214739296222267,0.5362658232636971,0.0114347847967521,0.5532324731436339,0.0105098155377603,,,0.4766476980555573
ABB,2019,3,,-0.0125963886333462,-0.0219889309232899,1.0887663952035582,0.0037127306803174,0.0037127306803174,0.0641833177505595,7.142023413734173,-0.0025535237053919,0.7032298601834688,6.11335544367827,0.0591150005618944,5.546091082811778,0.806875687933481,5.556449334942379,0.9184706695627188,10.976386033861482,0.9165023574580308,11.621088278729385,,21.619364288971298,0.0836769649618092,7.728440409782601,5436360.0,0.4422777785425348,0.9184706695627188,,1.0887663952035582,0.3226236548877383,5.745055308007803,0.2389458711840561,0.7284609155954216,0.7284609155954216,0.006643325892896,0.4086405797178727,,,0.7620087779212963,,,0.0027218256551922,0.0325277769865882,0.2513889861035452,0.0027218256551922,0.186873877834493,0.330353072286105,0.0127193436708411,0.5915987970630718,0.0116823440977558,,,0.3226236548877383
ABB,2019,4,,-0.0071416953939851,-0.0128831303084266,1.0813092684595889,0.0037556163754488,0.0037556163754488,0.1185156803680255,11.349511681255464,0.0081670710975562,1.3431539480925576,10.38929074758173,0.1095381541757452,11.129001794364653,2.072925961044367,6.968717421121067,0.9248047983761202,12.061171392104884,0.9234371887498184,12.667183173428777,,43.73663204661688,0.0766762007031495,8.268340629735645,10617996.0,0.4896519543483769,0.9248047983761202,,1.0813092684595889,0.3423951727132313,6.08941791396436,0.2030943230029203,0.8085864057463826,0.8085864057463826,0.0068296494645974,0.3224291074752937,,,0.6108256708903353,,,0.0023547295911903,0.0307100452238972,0.2539211146657686,0.0023547295911903,0.1870062995250554,0.2594966999095526,0.0116225850383724,0.5362811184125957,0.0107486224130213,,,0.3423951727132313
ABB,2020,0,,-0.006059433646388,-0.011140510289968,1.0829304973051574,0.0120583776251787,0.0120583776251787,0.0424156375380993,1.4520446695777802,-0.0557744483081682,0.4812545216218106,1.99664124301663,0.0391949580316775,4.500211178892394,0.4892588996291439,9.32648250039514,0.9234202956592988,12.058290164597976,0.9234202956592988,12.59055845485798,,3.837158448432748,0.0765797043407012,9.324157421523092,4380337.0,0.4075352399641169,0.9234202956592988,,1.0829304973051574,0.3260913113397845,7.475769505994391,0.1821651785646063,0.7343088010580665,0.7343088010580665,0.0219622311513794,1.0,,,,,,0.0096045887793548,0.1254195071924576,1.1694312287923223,0.0096045887793548,0.9376073273262188,0.378416656255322,0.0162662483805409,0.2408707451944708,0.0150205838888266,,,0.3260913113397845
ABB,2020,1,,-0.0084159028402069,-0.0143184296578557,1.0933217434069398,0.0039927350598476,0.0039927350598476,-0.0502331282770678,-7.054476455627438,0.0138209278498947,-0.5615198056247122,-2.886291080211357,-0.0462097849479306,-4.8491263282235,0.4493720668047508,4.841499557310627,0.9146438420623224,10.715617672093291,0.9146438516526526,11.230110151239902,,-12.127569538040309,0.0853561474523612,8.705725398602684,-4564501.0,0.4444669338970071,0.9146438420623224,,1.0933217434069398,0.323747135915933,6.385819872229335,0.2002413670744585,0.7820410215979503,0.7820410215979503,0.0059136878388154,0.3317386043755247,,,0.879405189694512,,,0.0039520834884504,0.0463010996443602,0.4030846591571407,0.0039520834884504,0.2956704822150262,0.5816892192207023,0.0103155732900917,0.4932849022543366,0.009435075587125,,,0.323747135915933
ABB,2020,2,,-0.0068152299481902,-0.0113414413827681,1.0924066352034916,0.0026466755714387,0.0026466755714387,-0.0599761079007976,-8.23960154926241,-0.0273826487770676,-0.6641133089574989,-4.015591591415073,-0.0551945101184719,-5.782008014014202,0.4815500208580028,4.03896073831718,0.9154100385098096,10.621583777398188,0.9139532081724684,11.121078265905211,,-43.97242934213705,0.0861839493708766,8.759869223533371,-5429601.0,0.3369684272385987,0.9154100385098096,,1.0924066352034916,0.2319285960954893,6.433719272604362,0.5010221589958028,0.3102279755871956,0.3102279755871956,0.0062183606694669,0.4008241206939995,,,0.6358929677624058,,,0.0013016316963154,0.0151029478901477,0.1322998484075334,0.0013016316963154,0.0971681269139828,0.1873810856605715,0.0156413656025518,0.7799447349791043,0.014318263088578,,,0.2319285960954893
ABB,2020,3,,-0.0074573261513723,-0.0117606112012594,1.0977697508160609,0.0037697222128728,0.0037697222128728,-0.1265439553508331,-14.846004227334936,-0.0479127114974686,-1.346148694873413,-9.465798072616897,-0.1161934537951576,-11.937255730432026,0.4876198882953756,4.123079455634897,0.9109378348753184,10.043741664726808,0.9094509786303718,10.501479499479691,,-40.32474587343911,0.0906970594509109,8.856599697468159,-11290459.0,0.3627358529842792,0.9109378348753184,,1.0977697508160609,0.3231435253528836,6.996487259266139,0.5193448971470604,0.2752099196921762,0.2752099196921762,0.0069994773453478,0.4776182614594893,,,0.877495101755861,,,0.0030277122785073,0.0333826950602083,0.295657166970913,0.0030277122785073,0.2335616006687143,0.3681611354459551,0.0107385689846082,0.4918217966158674,0.0097821687804982,,,0.3231435253528836
ABB,2020,4,,-0.0060474093468794,-0.011140510289968,1.0827615726926585,0.0039246607572295,0.0039246607572295,0.0420818708253128,4.8545358608916045,-0.1782151143981132,0.4779622924350362,5.4683706298180965,0.0388897326692126,4.4698898091571415,0.4565846915755416,8.703631429403522,0.9235643610006926,12.082902335768551,0.9235643610006926,12.61619801062428,,11.653058712173024,0.0764356389993073,9.32513084294034,4353036.0,0.4580995994496109,0.9235643610006926,,1.0827615726926585,0.4800226999277253,7.476554681136113,0.1821648729262821,0.7342329170907075,0.7342329170907075,0.0062867204936117,0.2848608619742579,,,0.7292387763817975,,,0.0031350870309854,0.0410160374405174,0.3824799157917646,0.0031350870309854,0.3066586467275544,0.4165889815538694,0.018679850269981,1.098744197148649,0.0172520439781836,,,0.4800226999277253
ABB,2021,0,,-0.0067053202431246,-0.0117551897795893,1.1074013680513477,0.0161969634983904,0.0161969634983904,-0.0545963155978715,-1.5123636682568893,-0.0794137068546839,-0.504261253309195,-0.7381837813310387,-0.0498475909265416,-6.327067431896833,1.4309345310212471,7.698798885602002,0.9030149581263948,9.310868363631156,0.9030149581263948,9.607686924222984,,-3.79140667368386,0.0969850418736053,12.834594463283883,-5861258.0,0.3581907067422203,0.9030149581263948,,1.1074013680513477,0.5756638265657584,10.667311485876276,0.0918996888375777,1.0200723655542416,1.0200723655542416,0.0285347663770432,1.0,,,,,,0.0128991171289758,0.1330010987239302,1.7070151652928285,0.0128991171289758,1.4187641480519455,0.3988924951665565,0.0127417796739925,0.1902655224217126,0.0115060176387661,,,0.5756638265657584
ABB,2021,1,,-0.0075045172845273,-0.0108482582780781,1.1051360974437452,0.0048766082970538,0.0048766082970538,-0.1469522834291087,-16.899369483567526,-0.0179747000361589,-1.545651680795967,-14.761045948916484,-0.1344521627442927,-15.238755049699993,0.7486639232752291,3.8191003137775823,0.9048659276563926,9.511481064199344,0.9048659276563926,9.90227779496049,,-30.322789963705223,0.0951340723436074,9.964503346079283,-14409147.0,0.3501030484011212,0.9048659276563926,,1.1051360974437452,0.5227032376952815,7.957577531718491,0.1795828522725304,0.6997682862675427,0.6997682862675427,0.0075492730280529,0.5309412717974936,,,1.1948501287467814,,,0.0048492945073611,0.0509732673888527,0.5079232934568173,0.0048492945073611,0.4056237272918135,0.5573157847214975,0.0117174365835107,0.5880347084447634,0.0106027091238934,,,0.5227032376952815
ABB,2021,2,,-0.0076346846839481,-0.01289048755079,1.091922209540115,0.0063062105518229,0.0063062105518229,-0.0396990398247434,-4.240637310671239,-0.1382644860419354,-0.4398863703059268,-3.923238274750172,-0.0365100851208634,-4.43958327483081,0.4232760608334765,7.294343144479507,0.9158161554577868,10.878763739503002,0.9158161554577868,11.308487082132222,,-8.770920867797575,0.0841838445422132,10.222948169710708,-4172059.0,0.4660847502829094,0.9158161554577868,,1.091922209540115,0.8383976667011366,8.159462231006273,0.240581443232675,0.5094204060342256,0.5094204060342256,0.0069583626346284,0.5988082561712775,,,1.800024220222372,,,0.0042220567682959,0.0501528148453566,0.512709626729179,0.0042220567682959,0.4092199985093385,0.4834882647545862,0.0108573795306568,0.6117399730715605,0.0099433635801122,,,0.8383976667011366
ABB,2021,3,,-0.0077583005512117,-0.0132525987781243,1.0961042792461322,0.0035819274432405,0.0035819274432405,-0.0539526118418433,-6.134554571033533,-0.2232378614009717,-0.5710264731690232,-5.974724503077932,-0.0495247838822962,-6.071360836412215,1.2018611285214795,6.748459780453924,0.91232195598011,10.405363921817722,0.91232195598011,10.794476678734137,,-17.47528145335062,0.08767804401989,10.824500482442351,-5673812.0,0.2007854846596406,0.91232195598011,,1.0961042792461322,0.4989956351109327,8.715031763516734,0.1327661986886479,0.8642581920956579,0.8642581920956579,0.0073991651759599,0.5846199368399533,,,1.0565914083222812,,,0.0028649887204784,0.0326762389889598,0.3537039647003979,0.0028649887204784,0.2847744607010493,0.3510418179764037,0.0124572835314712,0.7408932933444087,0.0113650532776306,,,0.4989956351109327
ABB,2021,4,,-0.0060893626679573,-0.0107422302380585,92.18757191826222,0.0029541102795361,0.0029541102795361,-0.2185833092309848,-9.681212305798006,-0.2607998602431713,-1.0135743153566488,-13.49975545649138,-0.0998756833791135,-12.717516290996269,1.1710714115372385,6.300667908033999,0.0108474491646948,0.1125473535268759,0.1011618545224979,0.1161352286229625,,-42.3400336917384,0.0963812015544596,12.8345826074777,-11851125.0,0.4021695321860251,0.0108474491646948,,92.18757191826222,0.4384695601266016,10.667313304830325,0.0918996888375777,1.020072191614965,1.020072191614965,0.0080934647324009,0.4168663180165052,,,0.5020423895329108,,,0.0023072610449498,0.0239389114032382,0.3072459359379513,0.0023072610449498,0.2553638681149179,0.2286538640068926,1.575159744711475,1.0153623107728085,0.0170864652570314,,,0.4384695601266016
ABB,2022,0,,-0.007887510277349,-0.0125170691241425,1.111478610227684,0.0130806675807893,0.0130806675807893,0.0176948227735366,0.4578751177745863,-0.0766035487559568,0.1533837217649081,1.455537922663272,0.0159483072896612,2.0140133494480312,0.6465027442486841,4.805038322490868,0.8997024241385554,8.970330702523091,0.8997024241385554,9.320970885610928,,1.4757379876615098,0.1002975758614446,12.149653196622436,2288022.0,0.1610317755276833,0.8997024241385554,,1.111478610227684,0.3873332127471022,10.369645728339826,0.1590457115797379,0.6063370650067764,0.6063370650067764,0.0313932095078325,1.0,,,,,,0.0104246252371699,0.1039369610644527,1.26279803124395,0.0104246252371699,1.0777894643186252,0.310268571794473,0.0261476724551129,0.3491938542111587,0.023525124293446,,,0.3873332127471022
ABB,2022,1,,-3.856941318628517e-06,-6.7541213723508574e-06,1.1038722664283274,0.0044758870871719,0.0044758870871719,0.0523741524298859,5.6955585770409725,-0.0102963894812147,0.4884396256855557,7.835501550268362,0.0473725655006989,6.466774070903208,0.4391086117713432,7.1209220244160685,0.9059019149340396,9.62720882469631,0.9059019149340396,9.922960374975627,,12.83745604528069,0.0940980850659605,13.23778335933278,5931088.0,0.2846450134612526,0.9059019149340396,,1.1038722664283274,0.6656682344750541,11.006065594644742,0.0919868731214822,0.9877386476052415,0.9877386476052415,0.0072726279666529,0.5787966886147282,,,1.3168369156152413,,,0.0035802446594737,0.0380480076397313,0.5036712823890028,0.0035802446594737,0.4187588678284279,0.4436672310270363,0.0224604958612165,1.3753959384832757,0.0203470062110441,,,0.6656682344750541
ABB,2022,2,,-0.0071266204505564,-0.0120437042978488,1.1049452892730185,0.0082726619018946,0.0082726619018946,,,,,,,,0.4018412706845307,0.4018412706845307,0.9050221849969916,9.52877453506723,0.9050221849969916,9.876309804945494,,,0.0949778150030082,12.486803442728151,,0.4732954701850645,0.9050221849969916,,1.1049452892730185,1.1410451797896195,10.535098677681065,0.096304882121988,0.9856281262637746,0.9856281262637746,0.0079346072290757,0.6451486901347843,,,2.210413873227544,,,0.0066122766755865,0.0696191702807347,0.8693208951413562,0.0066122766755865,0.7334448287658216,0.6269396719777506,0.0242821147592894,1.2348076451587922,0.0219758525557998,,,1.1410451797896195
ABB,2022,3,,-0.0072917186334203,-0.0119110903441837,1.1052084784575336,0.0006499083553557,0.0006499083553557,0.0540786600321324,4.709956017471134,-0.1349207590123333,0.4919444441571392,6.473008055671853,0.0488844110520018,6.448997429037792,0.3247884794023763,7.415988347115879,0.90480666724131,9.504937383954667,0.90480666724131,9.844468022830382,,90.1525384189193,0.09519333275869,12.52248215863793,6342745.0,0.2338953793810822,0.90480666724131,,1.1052084784575336,0.0759548684104542,10.57594985703972,0.1122430832549986,0.8424051804680169,0.8424051804680169,0.0078199505759703,0.5879848628193,,,0.1586474908992754,,,0.0005194510547648,0.0054568008043343,0.0683326907155175,0.0005194510547648,0.0577108516864937,0.0522442972774098,0.0222088533571833,1.0862456843381751,0.020094718589364,,,0.0759548684104542
