stock_code,year,quarter,Bank_TM_12,Bank_TM_121,Bank_TM_122,Bank_TM_123,Bank_TM_124,Bank_TM_125,Bank_TM_13,Bank_TM_130,Bank_TM_131,Bank_TM_132,Bank_TM_133,Bank_TM_134,Bank_TM_17,Bank_TM_2,Bank_TM_28,Bank_TM_29,Bank_TM_30,Bank_TM_31,Bank_TM_32,Bank_TM_33,Bank_TM_34,Bank_TM_35,Bank_TM_36,Bank_TM_38,Bank_TM_39,Bank_TM_40,Bank_TM_45,Bank_TM_46,Bank_TM_55,Bank_TM_58,Bank_TM_61,Bank_TM_62,Bank_TM_63,Bank_TM_64,Bank_TM_66,Bank_TM_67,Bank_TM_68,Bank_TM_69,Bank_TM_70,Bank_TM_72,Bank_TM_73,Bank_TM_74,Bank_TM_8,Bank_TM_85,Bank_TM_86,Bank_TM_87,Bank_TM_88,Bank_TM_89,Bank_TM_90,Corp_TM_114,Corp_TM_115,Corp_TM_116,Corp_TM_134,Corp_TM_135,Corp_TM_136,Corp_TM_137,Corp_TM_144,Corp_TM_20,Corp_TM_23,Corp_TM_24,Corp_TM_25,Corp_TM_26,Corp_TM_27,Corp_TM_7,Sec_TM_100,Sec_TM_101,Sec_TM_102,Sec_TM_108,Sec_TM_109,Sec_TM_110,Sec_TM_246,Sec_TM_371,Sec_TM_413,Share_TM_1,Share_TM_2,Share_TM_3,Share_TM_4,Share_TM_5,Share_TM_6
ABB,2015,0,0.0,10278399.0,36924616.0,0.0,326900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4143761.0,1390685.0,4286276.0,3854794.0,153015.0,931442.0,223530.0,1325846.0,594925.0,103512.0,13907522.0,29848664.0,317291.0,77417.0,77144.0,594792.0,14776882.0,7375118.0,8763308.0,0.0,973101.0,18516854.0,380797.0,518049.0,10523349.0,3158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2015,1,0.0,7431040.470092,32224923.0,0.0,265890.0,108871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23254204.32779,4724.0,0.0,6520.0,77186.0,105.0,0.0,93333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21821936.32779,439583.0,147572.0,125348.0,901633.0,11982062.32779,5156188.0,6297822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2015,2,0.0,10001893.0,32394776.0,0.0,265716.0,133216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25882793.0,63157.0,0.0,8120.0,89064.0,145.0,0.0,81667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24483867.0,446731.0,188858.0,86243.0,919247.0,13047772.0,5912990.0,7164184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2015,3,0.0,9226370.0,33310680.0,0.0,283399.0,137152.72323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27473172.829502,13048.0,0.0,21505.0,119444.0,669.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26633980.829502,362833.0,107325.0,79296.0,514404.0,13081761.829502,6667232.0,7948845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2015,4,0.0,10278399.0,36739133.0,0.0,326900.0,185483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30643003.0,6631.0,0.0,21505.0,150670.0,166.0,0.0,93333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29862660.0,317291.0,77417.0,77145.0,580795.0,14776882.0,7375118.0,8763308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2016,0,0.0,10224981.0,40685084.0,0.0,173108.0,441419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39119369.0,529860.0,0.0,19170.0,124518.0,3250.0,0.0,0.0,0.0,6117851.0,1356650.0,4969074.0,5430775.0,2369579.0,1508391.0,376294.0,1402195.0,651750.0,598751.0,15014857.0,38374953.0,400879.0,165416.0,183624.0,671295.0,17719633.006963,9190337.0,12886197.0,0.0,1015769.0,22270982.0,511900.0,857562.0,14991524.0,148430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2016,1,0.0,9216500.0,36583031.0,0.0,339720.0,127263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32932020.0,3581.0,0.0,21505.0,154029.0,1480.0,0.0,75833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31950772.0,510580.0,70777.0,85371.0,570949.0,14668319.0,8201031.0,10319099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2016,2,0.0,11860370.0,38935159.0,0.0,375200.0,121738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35655048.0,144191.0,0.0,21505.0,145316.0,1334.0,0.0,58334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34767627.0,528212.0,85161.0,70501.0,574227.0,15792669.0,8466509.0,11766550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2016,3,0.0,12289465.0,40151072.0,0.0,416864.0,120912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35897846.0,436733.0,0.0,21505.0,137519.0,1250.0,0.0,40833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35221388.0,491889.0,172212.0,78169.0,572028.0,16013826.0,8625665.0,11896194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2016,4,0.0,10224982.250277,40685083.0,0.0,441420.0,173107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39096006.006963,529860.0,0.0,19170.0,124518.0,3280.0,0.0,23333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38475550.006963,400879.0,64819.0,183624.0,671295.0,17719633.006963,9190337.0,12886197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2017,0,0.0,12179501.0,45148041.0,0.0,479496.0,90842.0,0.0,12377016.0,14323261.0,405416.0,29767526.0,1024661.0,0.0,0.0,47772801.0,10852.0,0.0,18562.0,92203.0,8075.0,0.0,0.0,0.0,5689647.0,628898.0,7658592.0,6818557.0,1736730.0,1167396.0,200483.0,2787212.0,705305.0,855006.0,19654667.0,45973603.0,601866.0,172679.0,222058.0,932287.0,22308137.0,8267143.0,17327213.0,0.0,1820300.0,25562702.0,475348.0,338441.0,19654667.0,51035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2017,1,0.0,8770663.0,40264058.0,0.0,412413.0,135044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42386389.0,322078.0,0.0,19170.0,125090.0,4502.0,0.0,5833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40866454.0,855278.0,201845.0,261800.0,677686.0,19329269.0,9392504.0,14141289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2017,2,0.0,11135498.0,41831623.0,0.0,143628.0,443158.0,0.0,11230780.0,13652295.0,399139.0,27150443.0,1121250.0,0.0,0.0,44402019.0,172428.0,0.0,22470.0,113896.0,4474.0,0.0,0.0,0.0,5860344.0,15494390.0,5668655.0,5979704.0,2528021.0,1461816.0,804449.0,1125883.0,997362.0,787616.0,17951998.0,42649937.0,726205.0,387708.0,185270.0,766167.0,19760279.0,9485756.0,15469252.0,0.0,1349698.0,24065342.0,457176.0,701475.0,17768504.0,373092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2017,3,0.0,10310412.0,44254346.0,0.0,506373.0,125410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44070569.0,16102.0,0.0,22470.0,106037.0,4270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42372493.0,538721.0,249098.0,131358.0,927778.0,19090807.0,8663051.0,16465591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2017,4,0.0,12179501.0,45148042.0,0.0,479495.0,90842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47772798.0,10852.0,0.0,18562.0,92202.0,8077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45981341.0,670874.0,121068.0,222058.0,907151.0,22308137.0,8267143.0,17327212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2018,0,0.0,11342439.0,50360543.0,0.0,508688.0,48214.0,0.0,11818344.0,15164001.0,522652.0,30624249.0,4130638.0,0.0,0.0,51648353.0,368208.0,0.0,16030.0,151224.0,332.0,0.0,0.0,0.0,6767306.0,493021.0,8046962.0,7355455.0,1836152.0,936379.0,208758.0,2699262.0,1043486.0,291056.0,22506310.0,50210955.0,988962.0,142084.0,189921.0,652225.0,26361314.0,6367488.0,19455345.0,0.0,2478798.0,26547034.0,472711.0,158063.0,22506310.0,21231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2018,1,0.0,9152282.0,44199805.0,0.0,441903.0,51114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45349730.0,187408.0,0.0,23000.0,81577.0,14989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43236558.0,1041433.0,151157.0,218788.0,1008768.0,20434637.0,7372050.0,17850017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2018,2,0.0,11371130.0,47647127.0,0.0,471911.0,62706.0,0.0,10430550.0,15754501.0,453354.0,31180994.0,1733475.0,0.0,0.0,45960913.0,300374.0,0.0,36435.0,171971.0,7680.0,0.0,0.0,0.0,5450745.0,613232.0,7436606.0,6024588.0,1062570.0,1529507.0,162493.0,2200828.0,921062.0,355594.0,20720148.0,44578370.0,895911.0,116772.0,175319.0,711001.0,21396332.0,6859581.0,18221460.0,0.0,2286122.0,22733777.0,490258.0,225188.0,20720148.0,21880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2018,3,0.0,10606182.0,46239758.0,0.0,437443.0,69552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44818159.0,380004.0,0.0,21035.0,156247.0,3139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43523369.0,753551.0,311005.0,165246.0,625412.0,20578356.0,6432935.0,18367293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2018,4,0.0,11342440.0,50360543.0,0.0,508688.0,48214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51648354.0,368208.0,0.0,16030.0,151224.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50210956.0,988962.0,142084.0,189921.0,652225.0,26361315.0,6367488.0,19455345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2019,0,0.0,7873924.0,60490785.0,0.0,342330.0,867289.0,0.0,15766975.0,17882.0,1093886.0,35522959.0,17172626.0,0.0,0.0,56217837.0,383755.0,0.0,16297.0,184027.0,1049.0,0.0,0.0,0.0,6588253.0,877071.0,8138531.0,7755198.0,27428531.0,1422667.0,183561.0,3175653.0,1012415.0,221085.0,0.0,54803342.0,687244.0,291751.0,423449.0,597179.0,27625361.0,6595698.0,22581906.0,0.0,2366544.0,28699097.0,409967.0,174976.0,25081051.0,71330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2019,1,0.0,10273258.0,46435808.0,0.0,311113.0,37376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47622090.0,406594.0,0.0,16020.0,148564.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46178330.0,940384.0,193434.0,194691.0,687046.0,22777829.0,6114813.0,19301245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2019,2,0.0,9591424.0,49876996.0,0.0,304114.0,63754.0,0.0,14793024.0,14521.0,877255.0,30688984.0,13462504.0,0.0,0.0,48899765.0,480207.0,0.0,16965.0,167341.0,318.0,0.0,0.0,0.0,5855547.0,607557.0,7977441.0,6413324.0,2137241.0,851303.0,168431.0,2446520.0,1005736.0,403032.0,21698464.0,47212946.0,1223386.0,362271.0,153741.0,612252.0,20570764.0,6028612.0,22965220.0,0.0,2450731.0,24781081.0,464056.0,108910.0,21698464.0,61354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2019,3,0.0,9751554.0,52934518.0,0.0,315335.0,55460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5530180.0,447476.0,0.0,16297.0,162385.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49641942.0,748739.0,508830.0,240031.0,1017474.0,25308801.0,6112495.0,20735720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2019,4,0.0,7873924.0,60490785.0,0.0,342331.0,867289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56217835.0,383755.0,0.0,16297.0,184029.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54803342.0,687244.0,291751.0,423449.0,597179.0,27625361.0,6595698.0,22581906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2020,0,0.0,12498186.0,59138174.0,0.0,387671.0,484192.0,-206.0,1448471.0,14046.0,1517921.0,36182339.0,33345446.0,0.0,2001459.0,62964982.0,136934.0,0.0,3575.0,187142.0,518.0,0.0,0.0,0.0,9889335.0,2930688.0,9144902.0,8451744.0,25148072.0,1803631.0,463087.0,3104656.0,916874.0,1440162.0,0.0,60931045.0,1038320.0,208448.0,493346.0,621992.0,33646693.0,5276153.0,24370305.0,0.0,1930535.0,31566266.0,417460.0,123673.0,29222971.0,32246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2020,1,0.0,7934900.0,58176690.0,0.0,296015.0,21604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55599717.0,241484.0,0.0,17029.0,196815.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53528057.0,1083140.0,375768.0,477678.0,591575.0,26719560.0,6250961.0,23085697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2020,2,0.0,8889696.0,60699529.0,0.0,291774.0,22887.0,0.0,12109513.0,14540.0,1352951.0,38339725.0,17987157.0,0.0,0.0,56895810.0,254638.0,0.0,3575.0,178767.0,1017.0,0.0,0.0,0.0,9770817.0,3066730.0,8572251.0,7859635.0,20562169.0,1756193.0,543336.0,3302736.0,925789.0,974151.0,0.0,54558929.0,1209498.0,773774.0,224828.0,566778.0,28888746.0,5321286.0,23123775.0,0.0,2352971.0,28821400.0,431611.0,138441.0,25553347.0,36037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2020,3,0.0,9283760.0,62617856.0,0.0,356100.0,22587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100086.0,58551993.0,224190.0,0.0,3575.0,204792.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56201630.0,1152177.0,562500.0,424788.0,645040.0,30595957.0,4950663.0,23439515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2020,4,0.0,12498185.0,59138175.0,0.0,387671.0,484192.0,-206.0,0.0,0.0,0.0,0.0,0.0,0.0,2001459.0,62964982.0,136934.0,0.0,3575.0,187142.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60931045.0,1038320.0,208448.0,493346.0,621992.0,33646693.0,5276153.0,24370305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2021,0,0.0,11075462.0,56251538.0,0.0,441075.0,71657.0,-1233.0,3156443.0,40376.0,1386630.0,32075367.0,31180916.0,0.0,4876884.0,68729213.0,106449.0,0.0,6343.0,141640.0,354.0,0.0,0.0,0.0,9858107.0,2358286.0,9391743.0,8454937.0,30077644.0,1384603.0,412799.0,2503504.0,659272.0,3883104.0,0.0,65372339.0,1994898.0,334497.0,418614.0,863651.0,38180558.0,4770771.0,26032670.0,0.0,1748046.0,33657216.0,352213.0,44138.0,33154317.0,28069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2021,1,0.0,10820767.0,59956223.0,0.0,326433.0,896413.0,-206.0,0.0,0.0,0.0,0.0,0.0,0.0,497943.0,67329205.0,105286.0,0.0,9602.0,203205.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65247748.0,1019185.0,267194.0,438126.0,675578.0,37751386.0,4723759.0,25172686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2021,2,0.0,11363432.0,54580336.0,0.0,324096.0,868716.0,-206.0,6522311.0,114936.0,1242232.0,33070974.0,26186127.0,0.0,1453347.0,66714756.0,96566.0,0.0,8903.0,187098.0,383.0,0.0,0.0,0.0,8548460.0,1940096.0,8860767.0,7990159.0,31960510.0,1656036.0,426153.0,2694270.0,857414.0,2073841.0,0.0,64514010.0,937093.0,396514.0,293918.0,866171.0,35717057.0,4027559.0,27263090.0,0.0,1863592.0,29728472.0,383957.0,56861.0,34932336.0,42488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2021,3,0.0,12730638.0,53111643.0,0.0,365156.0,846480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561128.0,66414485.0,65198.0,0.0,7152.0,177733.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63093759.0,1631880.0,603993.0,389566.0,945689.0,35754909.0,5057277.0,25852701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2021,4,0.0,11075463.0,56251538.0,0.0,441074.0,71657.0,-1233.0,0.0,0.0,0.0,0.0,0.0,0.0,4876884.0,68729213.0,106449.0,0.0,6343.0,141640.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65880592.0,1680900.0,272315.0,359968.0,790224.0,38180558.0,4770771.0,26032670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2022,0,0.0,9991258.0,73430177.0,0.0,471118.0,232062.0,0.0,4623635.0,34995.0,1507998.0,55606675.0,22351312.0,0.0,134799.0,79933942.0,1936154.0,0.0,45966.0,94100.0,490.0,0.0,0.0,0.0,10362786.0,2894481.0,8538207.0,11539180.0,40832999.0,1441120.0,401491.0,2101955.0,623508.0,3274925.0,0.0,77986208.0,1658835.0,540524.0,420714.0,1404371.0,41749322.0,9175791.0,31085539.0,0.0,1495726.0,36791231.0,473977.0,17153.0,43216382.0,16183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2022,1,0.0,12825274.0,58014850.0,0.0,374464.0,107305.0,-496.0,0.0,0.0,0.0,0.0,0.0,0.0,4367136.0,72925295.0,340475.0,0.0,48214.0,122355.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69943407.0,1792221.0,312766.0,480109.0,908140.0,41604041.0,4886435.0,26946167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2022,2,0.0,12238590.0,61044219.0,0.0,372567.0,51894.0,0.0,2315096.0,8785.0,0.0,39617845.0,31765544.0,0.0,264734.0,76970798.0,560568.0,0.0,48214.0,126563.0,265.0,0.0,0.0,0.0,10129855.0,2475276.0,9694441.0,8849720.0,38579084.0,1430154.0,397692.0,2431041.0,704031.0,3015114.0,0.0,74811779.0,1104766.0,307771.0,443292.0,1038800.0,41572462.0,6233297.0,29900649.0,0.0,1616684.0,35157050.0,363439.0,67734.0,40476350.0,25151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2022,3,0.0,12705249.0,61631786.0,0.0,398425.0,12059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144242.0,79787534.0,915739.0,0.0,16889.0,109102.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77902508.0,1030977.0,275351.0,413159.0,1207381.0,40726471.0,8264890.0,31838015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2022,4,0.0,9991257.0,73430178.0,0.0,471117.0,232062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134799.0,79933942.0,1936154.0,0.0,45966.0,94100.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77986208.0,1658835.0,540524.0,420714.0,1404371.0,41749322.0,9175791.0,31085539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2023,0,0.0,11237895.0,88433155.0,0.0,351396.0,11845.0,0.0,2159077.0,246327.0,1284898.0,71323752.0,25020237.0,0.0,871942.0,96360678.0,1659396.0,0.0,44310.0,42696.0,109.0,0.0,0.0,0.0,10900993.0,3515622.0,7846846.0,11005389.0,56977235.0,805295.0,349817.0,2931594.0,278410.0,3495988.0,0.0,93640274.0,1609750.0,732173.0,1089785.0,1035207.0,56970020.0,17905207.0,23231962.0,0.0,1356287.0,37595767.0,441442.0,11820.0,58692118.0,9755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2023,1,0.0,6948846.0,68123013.0,0.0,347400.0,10301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121500.0,76815044.0,2445152.0,0.0,112454.0,80334.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73715984.0,2539022.0,1128840.0,685159.0,1384102.0,40320491.0,8917349.0,30215267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2023,2,0.0,8760452.0,78412232.0,0.0,299483.0,9370.0,0.0,3679304.0,10853.0,1032542.0,64281361.0,18477477.0,0.0,1696307.0,81067334.0,2781917.0,0.0,103445.0,67556.0,178.0,0.0,0.0,0.0,12364682.0,2786925.0,8228773.0,13262803.0,40847898.0,925553.0,346705.0,2014077.0,421706.0,2821308.0,0.0,77129116.0,3071085.0,1385302.0,1311376.0,1123551.0,46609849.0,8832302.0,28578279.0,0.0,1371241.0,39861525.0,465442.0,13505.0,5753.0,42302964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2023,3,0.0,7986963.0,84532949.0,0.0,276015.0,43267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426325.0,80147100.0,1362178.0,0.0,44960.0,54080.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76692865.0,2054267.0,1079934.0,939448.0,841961.0,39668819.0,16268691.0,25670965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2023,4,0.0,11237895.0,88433155.0,0.0,351396.0,11845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871942.0,96360678.0,1659396.0,0.0,44310.0,42696.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93640274.0,1609750.0,732173.0,1089785.0,1035207.0,56970020.0,17905207.0,23231962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2024,1,0.0,10557174.0,72654511.0,0.0,303531.0,9258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449441.0,77252276.0,1796935.0,0.0,48764.0,34662.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74441384.0,1589943.0,914355.0,1109713.0,1077559.0,41206595.0,17122657.0,20803702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2024,2,0.0,9203194.0,75995464.0,0.0,308317.0,8843.0,0.0,3294671.0,56836.0,827189.0,64334029.0,17003093.0,188903.0,188903.0,89583876.0,1384143.0,0.0,42276.0,27292.0,220.0,0.0,0.0,0.0,9129901.0,3283452.0,6062131.0,9771764.0,55508831.0,892713.0,47936.0,2484551.0,109075.0,3747453.0,0.0,86746622.0,1063558.0,866730.0,969074.0,1391823.0,54853710.0,16591705.0,19592392.0,0.0,1148647.0,37267502.0,396264.0,9205.0,52216189.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,2024,3,0.0,10035530.0,80700530.0,0.0,321184.0,32312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669991.0,97276190.0,1427309.0,0.0,43076.0,20772.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94499148.0,1110415.0,549524.0,955783.0,1652763.0,62678587.0,15782913.0,20306133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
