stock_code,year,quarter,data,ratio_code
CAP,2020,1,0.5137063024098822,DTAR
CAP,2020,1,1.056370471086939,DTER
CAP,2020,1,0.5134962739393563,STDTAR
CAP,2020,1,,ICR
CAP,2020,1,0.0004159001839558506,LTDTER
CAP,2020,1,1.055938574742062,STDTER
CAP,2020,2,0.47000901415428653,ER
CAP,2020,2,2.632469083484224,LTASFR
CAP,2020,2,2.673984503404555,FASFR
CAP,2020,2,1.886824543636883,GSR
CAP,2020,2,0.03984118573974554,ROI
CAP,2020,2,0.04780254185388813,BEP
CAP,2020,2,0.5299909858457135,DTAR
CAP,2020,2,1.1276187687577777,DTER
CAP,2020,2,0.5298051979329375,STDTAR
CAP,2020,2,37.149732620320854,ICR
CAP,2020,2,0.0003806456335553766,LTDTER
CAP,2020,2,1.127223482907547,STDTER
CAP,2020,3,0.642178515904548,ER
CAP,2020,3,3.1745934959349595,LTASFR
CAP,2020,3,3.219615765171504,FASFR
CAP,2020,3,2.794753902388561,GSR
CAP,2020,3,0.08070313978070068,ROI
CAP,2020,3,0.09474454836348083,BEP
CAP,2020,3,0.3578132583142084,DTAR
CAP,2020,3,0.5571865913486788,DTER
CAP,2020,3,0.3575911622206319,STDTAR
CAP,2020,3,329.0857142857143,ICR
CAP,2020,3,0.0003330387221560415,LTDTER
CAP,2020,3,0.5568407434449013,STDTER
CAP,2020,4,0.7410299777367413,ER
CAP,2020,4,2.15669093648004,LTASFR
CAP,2020,4,2.215027977617906,FASFR
CAP,2020,4,3.8615794735088302,GSR
CAP,2020,4,0.06735930138239304,ROI
CAP,2020,4,0.0788706142243239,BEP
CAP,2020,4,0.2589613930932123,DTAR
CAP,2020,4,0.3494614264919942,DTER
CAP,2020,4,0.2587284055019588,STDTAR
CAP,2020,4,2285.0,ICR
CAP,2020,4,0.0003027656477438137,LTDTER
CAP,2020,4,0.34914701601164483,STDTER
CAP,2021,0,0.7824999181321021,ER
CAP,2021,0,2.2973201584067056,LTASFR
CAP,2021,0,2.4290505518629186,FASFR
CAP,2021,0,4.597699418832244,GSR
CAP,2021,0,0.37496152208795885,ROI
CAP,2021,0,0.4508170416216393,BEP
CAP,2021,0,0.21750008186789796,DTAR
CAP,2021,0,0.2779554052696776,DTER
CAP,2021,0,0.21732324720830468,STDTAR
