stock_code,category_code,year,quarter,data,date_added
EIB,IS_023,2018,0,537.0,2018-12-30
EIB,IS_023,2019,0,704.0,2019-12-30
EIB,IS_003,2020,0,3313736.0,2020-12-30
EIB,IS_003,2021,0,3524302.0,2021-12-30
EIB,IS_003,2022,0,5591971.0,2022-12-30
EIB,IS_003,2023,0,4597104.0,2023-12-30
EIB,IS_003,2016,0,3082079.0,2016-12-30
EIB,IS_003,2017,0,2667818.0,2017-12-30
EIB,IS_003,2018,0,3106895.0,2018-12-30
EIB,IS_003,2019,0,3220366.0,2019-12-30
EIB,IS_004,2020,0,984041.0,2020-12-30
EIB,IS_004,2021,0,952613.0,2021-12-30
EIB,IS_004,2022,0,1118987.0,2022-12-30
EIB,IS_004,2023,0,1393614.0,2023-12-30
EIB,IS_004,2016,0,610947.0,2016-12-30
EIB,IS_004,2017,0,619088.0,2017-12-30
EIB,IS_004,2018,0,683591.0,2018-12-30
EIB,IS_004,2019,0,811551.0,2019-12-30
EIB,IS_005,2020,0,516085.0,2020-12-30
EIB,IS_005,2021,0,519748.0,2021-12-30
EIB,IS_005,2022,0,605172.0,2022-12-30
EIB,IS_005,2023,0,879314.0,2023-12-30
EIB,IS_005,2016,0,311095.0,2016-12-30
EIB,IS_005,2017,0,287894.0,2017-12-30
EIB,IS_005,2018,0,336933.0,2018-12-30
EIB,IS_005,2019,0,428015.0,2019-12-30
EIB,IS_006,2020,0,467956.0,2020-12-30
EIB,IS_006,2021,0,432865.0,2021-12-30
EIB,IS_006,2022,0,513815.0,2022-12-30
EIB,IS_006,2023,0,514300.0,2023-12-30
EIB,IS_006,2016,0,299852.0,2016-12-30
EIB,IS_006,2017,0,331194.0,2017-12-30
EIB,IS_006,2018,0,346658.0,2018-12-30
EIB,IS_006,2019,0,383536.0,2019-12-30
EIB,IS_007,2020,0,398614.0,2020-12-30
EIB,IS_007,2021,0,394214.0,2021-12-30
EIB,IS_007,2022,0,606104.0,2022-12-30
EIB,IS_007,2023,0,485920.0,2023-12-30
EIB,IS_007,2016,0,259839.0,2016-12-30
EIB,IS_007,2017,0,227832.0,2017-12-30
EIB,IS_007,2018,0,269073.0,2018-12-30
EIB,IS_007,2019,0,364541.0,2019-12-30
EIB,IS_008,2020,0,0.0,2020-12-30
EIB,IS_008,2021,0,0.0,2021-12-30
EIB,IS_008,2022,0,0.0,2022-12-30
EIB,IS_008,2023,0,0.0,2023-12-30
EIB,IS_008,2016,0,259839.0,2016-12-30
EIB,IS_008,2017,0,0.0,2017-12-30
EIB,IS_008,2018,0,0.0,2018-12-30
EIB,IS_008,2019,0,0.0,2019-12-30
EIB,IS_009,2020,0,55408.0,2020-12-30
EIB,IS_009,2021,0,99397.0,2021-12-30
EIB,IS_009,2022,0,87550.0,2022-12-30
EIB,IS_009,2023,0,121282.0,2023-12-30
EIB,IS_009,2016,0,24725.0,2016-12-30
EIB,IS_009,2017,0,62621.0,2017-12-30
EIB,IS_009,2018,0,-116033.0,2018-12-30
EIB,IS_009,2019,0,229058.0,2019-12-30
OCB,IS_001,2020,0,10793397.0,2020-12-30
OCB,IS_001,2021,0,11720101.0,2021-12-30
OCB,IS_001,2022,0,14067732.0,2022-12-30
OCB,IS_001,2023,0,18126740.0,2023-12-30
OCB,IS_001,2016,0,4040605.0,2016-12-30
OCB,IS_001,2017,0,5612708.0,2017-12-30
OCB,IS_001,2018,0,7656988.0,2018-12-30
OCB,IS_001,2019,0,9651957.0,2019-12-30
OCB,IS_010,2020,0,323731.0,2020-12-30
OCB,IS_010,2021,0,563511.0,2021-12-30
OCB,IS_010,2022,0,783661.0,2022-12-30
OCB,IS_010,2023,0,1499975.0,2023-12-30
OCB,IS_010,2016,0,167943.0,2016-12-30
OCB,IS_010,2017,0,116450.0,2017-12-30
OCB,IS_010,2018,0,351339.0,2018-12-30
OCB,IS_010,2019,0,818791.0,2019-12-30
OCB,IS_011,2020,0,112734.0,2020-12-30
OCB,IS_011,2021,0,162614.0,2021-12-30
OCB,IS_011,2022,0,139500.0,2022-12-30
OCB,IS_011,2023,0,1246552.0,2023-12-30
OCB,IS_011,2016,0,90629.0,2016-12-30
OCB,IS_011,2017,0,99910.0,2017-12-30
OCB,IS_011,2018,0,156445.0,2018-12-30
OCB,IS_011,2019,0,54339.0,2019-12-30
OCB,IS_012,2020,0,210997.0,2020-12-30
OCB,IS_012,2021,0,400897.0,2021-12-30
OCB,IS_012,2022,0,644161.0,2022-12-30
OCB,IS_012,2023,0,253422.0,2023-12-30
OCB,IS_012,2016,0,77313.0,2016-12-30
OCB,IS_012,2017,0,16540.0,2017-12-30
OCB,IS_012,2018,0,194893.0,2018-12-30
OCB,IS_012,2019,0,723940.0,2019-12-30
OCB,IS_013,2020,0,1901.0,2020-12-30
OCB,IS_013,2021,0,0.0,2021-12-30
OCB,IS_013,2022,0,0.0,2022-12-30
OCB,IS_013,2023,0,0.0,2023-12-30
OCB,IS_013,2016,0,27446.0,2016-12-30
OCB,IS_013,2017,0,39.0,2017-12-30
OCB,IS_013,2018,0,392.0,2018-12-30
OCB,IS_013,2019,0,216.0,2019-12-30
OCB,IS_014,2020,0,2330118.0,2020-12-30
OCB,IS_014,2021,0,2402923.0,2021-12-30
OCB,IS_014,2022,0,3076802.0,2022-12-30
OCB,IS_014,2023,0,3171425.0,2023-12-30
OCB,IS_014,2016,0,1046526.0,2016-12-30
OCB,IS_014,2017,0,1445884.0,2017-12-30
OCB,IS_014,2018,0,1869767.0,2018-12-30
OCB,IS_014,2019,0,2449236.0,2019-12-30
OCB,IS_015,2020,0,5682748.0,2020-12-30
OCB,IS_015,2021,0,6516229.0,2021-12-30
OCB,IS_015,2022,0,5456769.0,2022-12-30
OCB,IS_015,2023,0,5766701.0,2023-12-30
OCB,IS_015,2016,0,813157.0,2016-12-30
OCB,IS_015,2017,0,1277930.0,2017-12-30
OCB,IS_015,2018,0,3146332.0,2018-12-30
