stock_code,category_code,year,quarter,data
MBS,IS_030,2018,0,11984
MBS,IS_030,2019,0,19577
MBS,IS_300,2020,0,0
MBS,IS_300,2021,0,0
MBS,IS_300,2022,0,0
MBS,IS_300,2023,0,0
MBS,IS_300,2016,0,0
MBS,IS_300,2017,0,0
MBS,IS_300,2018,0,0
MBS,IS_300,2019,0,0
MBS,IS_032,2020,0,-28668
MBS,IS_032,2021,0,1294
MBS,IS_032,2022,0,2137
MBS,IS_032,2023,0,-61
MBS,IS_032,2016,0,67877
MBS,IS_032,2017,0,233688
MBS,IS_032,2018,0,-18942
MBS,IS_032,2019,0,-8238
MBS,IS_004,2020,0,920
MBS,IS_004,2021,0,1005
MBS,IS_004,2022,0,1590
MBS,IS_004,2023,0,0
MBS,IS_004,2016,0,6188
MBS,IS_004,2017,0,15921
MBS,IS_004,2018,0,3392
MBS,IS_004,2019,0,578
MBS,IS_040,2020,0,490268
MBS,IS_040,2021,0,940582
MBS,IS_040,2022,0,725886
MBS,IS_040,2023,0,571501
MBS,IS_040,2016,0,316914
MBS,IS_040,2017,0,529900
MBS,IS_040,2018,0,557883
MBS,IS_040,2019,0,393963
MBS,IS_400,2020,0,0
MBS,IS_400,2021,0,0
MBS,IS_400,2022,0,0
MBS,IS_400,2023,0,0
MBS,IS_400,2016,0,0
MBS,IS_400,2017,0,0
MBS,IS_400,2018,0,0
MBS,IS_400,2019,0,0
MBS,IS_401,2020,0,0
MBS,IS_401,2021,0,0
MBS,IS_401,2022,0,0
MBS,IS_401,2023,0,0
MBS,IS_401,2016,0,0
MBS,IS_401,2017,0,0
MBS,IS_401,2018,0,0
MBS,IS_401,2019,0,0
MBS,IS_041,2020,0,12
MBS,IS_041,2021,0,2318
MBS,IS_041,2022,0,2821
MBS,IS_041,2023,0,168
MBS,IS_041,2016,0,0
MBS,IS_041,2017,0,0
MBS,IS_041,2018,0,5
MBS,IS_041,2019,0,810000
MBS,IS_042,2020,0,2827
MBS,IS_042,2021,0,3416
MBS,IS_042,2022,0,4436
MBS,IS_042,2023,0,4674
MBS,IS_042,2016,0,2083
MBS,IS_042,2017,0,2645
MBS,IS_042,2018,0,4221
MBS,IS_042,2019,0,4694
